1,0.0,0.017995357513427734,4
2,0.0,0.008948564529418945,12
3,0.0,0.008975982666015625,25
4,0.0,0.01994919776916504,40
5,0.0,0.028908967971801758,110
6,0.0,0.03890681266784668,130
7,0.0,0.04883837699890137,211
8,0.0,0.0947103500366211,333
9,0.0,0.10274744033813477,464
10,0.0,0.17565560340881348,856
11,0.0009417533874511719,0.35195374488830566,1315
12,0.0009968280792236328,0.32965660095214844,1867
13,0.0009720325469970703,0.546105146408081,1909
14,0.0009567737579345703,0.6133904457092285,2710
15,0.0009870529174804688,0.3253936767578125,1890
16,0.00096893310546875,0.9424829483032227,3528
17,0.0009982585906982422,0.5754880905151367,2950
18,0.0010361671447753906,0.9845108985900879,5317
19,0.0019979476928710938,1.8163983821868896,7714
20,0.000997781753540039,1.2021636962890625,7852
21,0.0019524097442626953,3.050571918487549,9631
22,0.0049457550048828125,3.651111602783203,9472
23,0.0069713592529296875,2.727463483810425,16858
24,0.004988670349121094,4.53006911277771,15523
25,0.005986690521240234,6.152227163314819,18061
26,0.005984067916870117,6.527408599853516,17549
27,0.006018638610839844,6.726924657821655,21997
28,0.0050144195556640625,6.400027275085449,18778
29,0.006519794464111328,5.275524377822876,25132
30,0.028923988342285156,7.577594518661499,42411
31,0.01599884033203125,5.630251884460449,34401
32,0.011965036392211914,10.525141716003418,40412
33,0.014951705932617188,7.866740465164185,41778
34,0.015956640243530273,15.789994239807129,65458
35,0.013962030410766602,11.117198705673218,49077
36,0.01292562484741211,11.597016096115112,49224
37,0.02094745635986328,16.24960708618164,73237
38,0.05083322525024414,14.935711145401001,93841
39,0.026913166046142578,18.114368438720703,79344
40,0.012965917587280273,18.66968846321106,68596
41,0.037047624588012695,25.597315549850464,119950
42,0.03590536117553711,21.130798816680908,116815
43,0.043882131576538086,21.83804678916931,107602
44,0.04188871383666992,22.297942399978638,142406
45,0.0658566951751709,26.766147136688232,123471
46,0.046846866607666016,29.553939819335938,153906
47,0.030917644500732422,23.389379024505615,137552
48,0.059433698654174805,26.628363132476807,198883
49,0.060837745666503906,32.698192834854126,154273
50,0.06482601165771484,32.33082032203674,180199
51,0.060791730880737305,26.407124996185303,218152
52,0.05141115188598633,28.551832914352417,251707
53,0.06480598449707031,45.48549032211304,255166
54,0.09674882888793945,30.496773958206177,310623
55,0.09624481201171875,45.431599617004395,286024
56,0.08676743507385254,27.830682516098022,253231
57,0.10197806358337402,41.68536329269409,233212
58,0.1036839485168457,37.431196212768555,362992
59,0.14564800262451172,48.81077766418457,437434
60,0.0697324275970459,50.99050998687744,261676
61,0.28165721893310547,41.10422205924988,354736
62,0.1546308994293213,46.5112407207489,434320
63,0.17362141609191895,43.630220890045166,441757
64,0.08620595932006836,161.68292784690857,383050
65,0.21880793571472168,61.75068259239197,623740
66,0.3350563049316406,60.932931900024414,554025
67,0.1363234519958496,104.0635621547699,467887
68,0.17856431007385254,49.332515478134155,539926
69,0.250324010848999,64.568843126297,639309
70,0.21945595741271973,66.12061142921448,708336
71,0.16756010055541992,137.20888090133667,506896
72,0.2329239845275879,65.72609329223633,650497
